@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N16-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
36.373067,13.856406,20.78461,43.30127,-38.105118,-10.392305,-17.320508,8.660254,-3.464102,-32.908965,8.660254,-6.928203,8.660254,46.765372,-46.765372,3.464102,E
13.856406,-1.732051,20.78461,27.712813,-25.980762,5.196152,-12.124356,6.928203,1.732051,-22.51666,6.928203,-13.856406,15.588457,34.641016,-39.837169,0,I
25.980762,15.588457,25.980762,36.373067,-39.837169,8.660254,-24.248711,6.928203,-20.78461,-48.497423,6.928203,-15.588457,6.928203,36.373067,-38.105118,5.196152,H
34.641016,5.196152,24.248711,38.105118,-46.765372,0,-20.78461,12.124356,-12.124356,-53.693575,13.856406,-27.712813,8.660254,34.641016,-38.105118,5.196152,U
29.444864,10.392305,25.980762,34.641016,-34.641016,5.196152,-19.052559,6.928203,-10.392305,-39.837169,6.928203,-13.856406,15.588457,34.641016,-38.105118,1.732051,X
17.320508,1.732051,31.176915,32.908965,-24.248711,5.196152,-24.248711,3.464102,-13.856406,-36.373067,6.928203,-10.392305,6.928203,31.176915,-46.765372,1.732051,V
24.248711,15.588457,38.105118,32.908965,-41.569219,5.196152,-22.51666,6.928203,-24.248711,-53.693575,10.392305,-20.78461,17.320508,36.373067,-34.641016,6.928203,W
24.248711,6.928203,15.588457,34.641016,-32.908965,27.712813,-25.980762,5.196152,-13.856406,-24.248711,-1.732051,-8.660254,25.980762,27.712813,-36.373067,5.196152,D
29.444864,3.464102,19.052559,34.641016,-31.176915,15.588457,-20.78461,6.928203,-12.124356,-25.980762,8.660254,-12.124356,15.588457,24.248711,-29.444864,6.928203,R
29.444864,12.124356,17.320508,34.641016,-32.908965,19.052559,-25.980762,6.928203,-13.856406,-32.908965,1.732051,-5.196152,19.052559,29.444864,-41.569219,3.464102,S
31.176915,22.51666,17.320508,31.176915,-41.569219,25.980762,-29.444864,8.660254,-22.51666,-45.033321,3.464102,-6.928203,17.320508,36.373067,-39.837169,5.196152,F
39.837169,13.856406,34.641016,29.444864,-38.105118,0,-22.51666,10.392305,-29.444864,-43.30127,8.660254,-20.78461,20.78461,32.908965,-31.176915,10.392305,N
36.373067,12.124356,19.052559,39.837169,-46.765372,32.908965,-25.980762,13.856406,-10.392305,-32.908965,5.196152,-13.856406,27.712813,29.444864,-36.373067,5.196152,Z
39.837169,15.588457,3.464102,34.641016,-38.105118,17.320508,-24.248711,12.124356,-10.392305,-34.641016,6.928203,-5.196152,15.588457,31.176915,-41.569219,3.464102,Z
19.052559,10.392305,20.78461,27.712813,-43.30127,5.196152,-12.124356,12.124356,1.732051,-39.837169,12.124356,-19.052559,15.588457,46.765372,-39.837169,0,I
46.765372,31.176915,22.51666,32.908965,-60.621778,39.837169,-32.908965,15.588457,-22.51666,-51.961524,12.124356,-10.392305,19.052559,43.30127,-36.373067,8.660254,J
29.444864,5.196152,31.176915,34.641016,-31.176915,6.928203,-19.052559,6.928203,-8.660254,-29.444864,6.928203,-10.392305,15.588457,31.176915,-39.837169,5.196152,Q
38.105118,12.124356,19.052559,25.980762,-46.765372,20.78461,-34.641016,13.856406,-29.444864,-53.693575,13.856406,-22.51666,12.124356,36.373067,-38.105118,6.928203,F
24.248711,0,22.51666,36.373067,-36.373067,22.51666,-27.712813,8.660254,-13.856406,-25.980762,-12.124356,-20.78461,31.176915,39.837169,-53.693575,1.732051,J
41.569219,13.856406,24.248711,31.176915,-41.569219,12.124356,-19.052559,8.660254,-12.124356,-34.641016,10.392305,-13.856406,17.320508,32.908965,-25.980762,6.928203,R
34.641016,15.588457,15.588457,31.176915,-39.837169,17.320508,-27.712813,10.392305,-20.78461,-43.30127,5.196152,-12.124356,13.856406,32.908965,-39.837169,5.196152,S
29.444864,3.464102,22.51666,34.641016,-34.641016,5.196152,-19.052559,6.928203,-10.392305,-32.908965,6.928203,-17.320508,15.588457,31.176915,-34.641016,5.196152,H
36.373067,15.588457,31.176915,34.641016,-45.033321,12.124356,-20.78461,8.660254,-20.78461,-41.569219,8.660254,-17.320508,19.052559,27.712813,-24.248711,12.124356,B
34.641016,20.78461,22.51666,45.033321,-46.765372,29.444864,-27.712813,6.928203,-13.856406,-36.373067,-5.196152,-6.928203,24.248711,38.105118,-43.30127,5.196152,Q
12.124356,3.464102,24.248711,31.176915,-24.248711,17.320508,-17.320508,3.464102,-5.196152,-15.588457,-6.928203,-6.928203,22.51666,25.980762,-36.373067,1.732051,A
17.320508,6.928203,31.176915,34.641016,-32.908965,5.196152,-20.78461,6.928203,-8.660254,-45.033321,12.124356,-12.124356,6.928203,34.641016,-45.033321,1.732051,Y
39.837169,3.464102,19.052559,27.712813,-41.569219,0,-19.052559,10.392305,-8.660254,-39.837169,12.124356,-24.248711,13.856406,38.105118,-34.641016,3.464102,P
17.320508,8.660254,22.51666,34.641016,-34.641016,3.464102,-13.856406,6.928203,-1.732051,-39.837169,19.052559,-10.392305,13.856406,41.569219,-39.837169,3.464102,T
27.712813,8.660254,39.837169,39.837169,-39.837169,0,-19.052559,6.928203,-13.856406,-39.837169,8.660254,-17.320508,17.320508,36.373067,-38.105118,8.660254,C
45.033321,-10.392305,32.908965,36.373067,-43.30127,-8.660254,-20.78461,10.392305,-12.124356,-45.033321,12.124356,-41.569219,17.320508,39.837169,-36.373067,3.464102,H
29.444864,5.196152,27.712813,39.837169,-34.641016,1.732051,-22.51666,6.928203,-10.392305,-32.908965,1.732051,-13.856406,13.856406,38.105118,-48.497423,3.464102,G
36.373067,8.660254,31.176915,34.641016,-45.033321,-3.464102,-22.51666,12.124356,-22.51666,-53.693575,15.588457,-29.444864,13.856406,38.105118,-34.641016,6.928203,N
43.30127,27.712813,12.124356,34.641016,-46.765372,24.248711,-20.78461,10.392305,-6.928203,-36.373067,12.124356,3.464102,15.588457,32.908965,-29.444864,8.660254,Z
43.30127,22.51666,39.837169,29.444864,-53.693575,8.660254,-20.78461,17.320508,-27.712813,-58.889727,22.51666,-24.248711,19.052559,32.908965,-25.980762,13.856406,P
22.51666,10.392305,13.856406,32.908965,-22.51666,15.588457,-25.980762,3.464102,-15.588457,-25.980762,-3.464102,0,15.588457,27.712813,-45.033321,1.732051,Z
25.980762,5.196152,22.51666,41.569219,-20.78461,-5.196152,-15.588457,1.732051,-0,-15.588457,1.732051,1.732051,10.392305,36.373067,-46.765372,1.732051,E
20.78461,6.928203,19.052559,36.373067,-31.176915,22.51666,-24.248711,3.464102,-10.392305,-24.248711,-1.732051,-6.928203,19.052559,29.444864,-38.105118,3.464102,R
24.248711,12.124356,20.78461,38.105118,-32.908965,17.320508,-27.712813,5.196152,-17.320508,-32.908965,0,-5.196152,15.588457,32.908965,-45.033321,5.196152,E
27.712813,13.856406,20.78461,39.837169,-38.105118,24.248711,-27.712813,6.928203,-13.856406,-31.176915,0,-5.196152,20.78461,32.908965,-43.30127,5.196152,E
55.425626,25.980762,39.837169,46.765372,-64.08588,12.124356,-24.248711,19.052559,-17.320508,-58.889727,24.248711,-17.320508,13.856406,41.569219,-36.373067,13.856406,Q
41.569219,29.444864,13.856406,29.444864,-53.693575,25.980762,-34.641016,15.588457,-31.176915,-62.353829,10.392305,-15.588457,13.856406,45.033321,-41.569219,5.196152,T
34.641016,27.712813,17.320508,29.444864,-45.033321,24.248711,-29.444864,10.392305,-24.248711,-50.229473,5.196152,-6.928203,17.320508,39.837169,-39.837169,5.196152,F
45.033321,8.660254,13.856406,31.176915,-55.425626,10.392305,-20.78461,13.856406,-12.124356,-45.033321,15.588457,-27.712813,15.588457,34.641016,-22.51666,10.392305,D
12.124356,-8.660254,25.980762,34.641016,-15.588457,15.588457,-22.51666,1.732051,-8.660254,-10.392305,-12.124356,-10.392305,25.980762,29.444864,-51.961524,0,J
48.497423,10.392305,31.176915,25.980762,-45.033321,1.732051,-22.51666,15.588457,-25.980762,-46.765372,20.78461,-25.980762,22.51666,36.373067,-29.444864,12.124356,Y
32.908965,17.320508,20.78461,32.908965,-41.569219,15.588457,-25.980762,10.392305,-19.052559,-41.569219,6.928203,-10.392305,12.124356,34.641016,-38.105118,6.928203,S
45.033321,8.660254,17.320508,34.641016,-50.229473,1.732051,-19.052559,13.856406,-10.392305,-46.765372,13.856406,-27.712813,19.052559,38.105118,-31.176915,5.196152,O
38.105118,12.124356,36.373067,41.569219,-53.693575,13.856406,-24.248711,10.392305,-20.78461,-46.765372,15.588457,-24.248711,17.320508,36.373067,-27.712813,13.856406,O
32.908965,20.78461,5.196152,32.908965,-36.373067,13.856406,-20.78461,8.660254,-6.928203,-34.641016,5.196152,0,15.588457,36.373067,-41.569219,1.732051,Z
46.765372,34.641016,24.248711,34.641016,-58.889727,24.248711,-31.176915,13.856406,-32.908965,-62.353829,6.928203,-15.588457,19.052559,39.837169,-32.908965,10.392305,D
10.392305,8.660254,15.588457,31.176915,-27.712813,24.248711,-25.980762,5.196152,-12.124356,-24.248711,-5.196152,-3.464102,15.588457,32.908965,-48.497423,1.732051,I
31.176915,10.392305,22.51666,32.908965,-43.30127,25.980762,-31.176915,10.392305,-27.712813,-43.30127,5.196152,-22.51666,29.444864,31.176915,-32.908965,6.928203,N
32.908965,-10.392305,31.176915,32.908965,-36.373067,-3.464102,-17.320508,6.928203,-8.660254,-31.176915,8.660254,-32.908965,19.052559,38.105118,-34.641016,5.196152,H
39.837169,6.928203,25.980762,46.765372,-51.961524,3.464102,-29.444864,12.124356,-20.78461,-58.889727,10.392305,-27.712813,3.464102,32.908965,-41.569219,8.660254,U
29.444864,8.660254,39.837169,36.373067,-36.373067,-1.732051,-19.052559,6.928203,-17.320508,-39.837169,5.196152,-19.052559,17.320508,34.641016,-38.105118,6.928203,C
46.765372,19.052559,29.444864,31.176915,-45.033321,-1.732051,-27.712813,13.856406,-39.837169,-57.157677,12.124356,-25.980762,12.124356,34.641016,-31.176915,12.124356,U
41.569219,20.78461,34.641016,39.837169,-55.425626,10.392305,-27.712813,12.124356,-22.51666,-60.621778,8.660254,-22.51666,12.124356,45.033321,-43.30127,6.928203,O
36.373067,20.78461,31.176915,39.837169,-39.837169,-1.732051,-20.78461,8.660254,-13.856406,-34.641016,8.660254,-3.464102,15.588457,43.30127,-41.569219,8.660254,E
27.712813,10.392305,27.712813,39.837169,-39.837169,25.980762,-29.444864,6.928203,-29.444864,-43.30127,1.732051,-20.78461,20.78461,22.51666,-29.444864,8.660254,M
25.980762,12.124356,24.248711,39.837169,-39.837169,5.196152,-15.588457,8.660254,-3.464102,-51.961524,20.78461,-12.124356,13.856406,31.176915,-34.641016,3.464102,Y
39.837169,8.660254,29.444864,45.033321,-50.229473,0,-24.248711,12.124356,-10.392305,-45.033321,8.660254,-22.51666,15.588457,48.497423,-50.229473,5.196152,C
32.908965,17.320508,22.51666,24.248711,-36.373067,8.660254,-24.248711,8.660254,-22.51666,-45.033321,5.196152,-12.124356,15.588457,32.908965,-36.373067,5.196152,Y
25.980762,12.124356,10.392305,31.176915,-27.712813,20.78461,-27.712813,5.196152,-17.320508,-31.176915,0,-1.732051,13.856406,24.248711,-39.837169,3.464102,Z
10.392305,3.464102,20.78461,31.176915,-24.248711,20.78461,-27.712813,3.464102,-17.320508,-24.248711,-8.660254,-8.660254,15.588457,32.908965,-50.229473,1.732051,J
22.51666,10.392305,19.052559,31.176915,-29.444864,20.78461,-22.51666,3.464102,-10.392305,-25.980762,0,-3.464102,17.320508,29.444864,-38.105118,3.464102,B
27.712813,-3.464102,27.712813,45.033321,-24.248711,-5.196152,-19.052559,3.464102,-3.464102,-22.51666,3.464102,-10.392305,13.856406,36.373067,-50.229473,1.732051,C
48.497423,22.51666,12.124356,36.373067,-50.229473,8.660254,-15.588457,13.856406,-1.732051,-45.033321,19.052559,-8.660254,17.320508,38.105118,-29.444864,5.196152,S
25.980762,0,15.588457,24.248711,-24.248711,10.392305,-27.712813,6.928203,-17.320508,-32.908965,12.124356,-12.124356,0,29.444864,-39.837169,1.732051,F
34.641016,15.588457,32.908965,36.373067,-45.033321,3.464102,-22.51666,8.660254,-17.320508,-48.497423,6.928203,-19.052559,15.588457,45.033321,-43.30127,5.196152,O
34.641016,29.444864,19.052559,25.980762,-50.229473,19.052559,-27.712813,13.856406,-24.248711,-57.157677,12.124356,-12.124356,13.856406,46.765372,-39.837169,5.196152,T
17.320508,-5.196152,32.908965,36.373067,-20.78461,-8.660254,-13.856406,1.732051,-1.732051,-20.78461,0,-13.856406,10.392305,31.176915,-43.30127,0,K
34.641016,20.78461,36.373067,39.837169,-43.30127,-1.732051,-17.320508,8.660254,-10.392305,-38.105118,12.124356,-6.928203,17.320508,45.033321,-39.837169,8.660254,E
43.30127,31.176915,22.51666,39.837169,-64.08588,38.105118,-29.444864,13.856406,-19.052559,-55.425626,6.928203,-13.856406,24.248711,39.837169,-32.908965,8.660254,F
24.248711,17.320508,31.176915,34.641016,-50.229473,13.856406,-22.51666,12.124356,-13.856406,-53.693575,17.320508,-17.320508,6.928203,39.837169,-36.373067,6.928203,V
29.444864,19.052559,27.712813,43.30127,-48.497423,32.908965,-25.980762,6.928203,-10.392305,-36.373067,-5.196152,-8.660254,31.176915,36.373067,-41.569219,5.196152,Q
34.641016,20.78461,20.78461,31.176915,-48.497423,13.856406,-29.444864,13.856406,-24.248711,-62.353829,13.856406,-15.588457,3.464102,32.908965,-39.837169,6.928203,Y
19.052559,6.928203,20.78461,22.51666,-17.320508,1.732051,-24.248711,3.464102,-20.78461,-34.641016,3.464102,-5.196152,10.392305,27.712813,-45.033321,1.732051,Y
36.373067,3.464102,22.51666,36.373067,-39.837169,3.464102,-20.78461,8.660254,-12.124356,-39.837169,8.660254,-22.51666,15.588457,32.908965,-34.641016,5.196152,O
22.51666,-1.732051,27.712813,24.248711,-20.78461,-3.464102,-17.320508,5.196152,-17.320508,-31.176915,6.928203,-19.052559,15.588457,25.980762,-34.641016,3.464102,N
27.712813,19.052559,29.444864,38.105118,-45.033321,22.51666,-24.248711,10.392305,-20.78461,-43.30127,0,-15.588457,20.78461,27.712813,-31.176915,6.928203,A
20.78461,8.660254,17.320508,29.444864,-31.176915,20.78461,-29.444864,6.928203,-19.052559,-32.908965,1.732051,-8.660254,13.856406,32.908965,-45.033321,3.464102,F
43.30127,15.588457,20.78461,39.837169,-46.765372,10.392305,-20.78461,10.392305,-12.124356,-43.30127,13.856406,-15.588457,13.856406,32.908965,-27.712813,6.928203,R
19.052559,8.660254,17.320508,34.641016,-36.373067,17.320508,-15.588457,12.124356,-1.732051,-45.033321,27.712813,-12.124356,10.392305,34.641016,-34.641016,1.732051,T
34.641016,13.856406,29.444864,45.033321,-48.497423,25.980762,-32.908965,10.392305,-32.908965,-55.425626,5.196152,-24.248711,15.588457,20.78461,-29.444864,10.392305,M
25.980762,-1.732051,15.588457,25.980762,-24.248711,6.928203,-17.320508,5.196152,-8.660254,-24.248711,5.196152,-13.856406,15.588457,22.51666,-31.176915,3.464102,D
43.30127,8.660254,19.052559,32.908965,-46.765372,25.980762,-32.908965,10.392305,-19.052559,-41.569219,12.124356,-17.320508,19.052559,32.908965,-32.908965,6.928203,P
48.497423,17.320508,1.732051,39.837169,-41.569219,20.78461,-27.712813,13.856406,-13.856406,-39.837169,10.392305,-5.196152,15.588457,25.980762,-38.105118,5.196152,Z
29.444864,17.320508,24.248711,27.712813,-38.105118,13.856406,-24.248711,8.660254,-20.78461,-45.033321,5.196152,-12.124356,17.320508,34.641016,-38.105118,5.196152,Y
25.980762,12.124356,17.320508,24.248711,-27.712813,13.856406,-27.712813,6.928203,-25.980762,-39.837169,6.928203,-8.660254,12.124356,29.444864,-39.837169,5.196152,T
46.765372,27.712813,19.052559,38.105118,-58.889727,39.837169,-31.176915,12.124356,-29.444864,-51.961524,6.928203,-17.320508,19.052559,31.176915,-22.51666,12.124356,B
15.588457,1.732051,27.712813,31.176915,-19.052559,10.392305,-17.320508,3.464102,-8.660254,-15.588457,-5.196152,-6.928203,22.51666,22.51666,-36.373067,1.732051,A
50.229473,15.588457,25.980762,31.176915,-45.033321,3.464102,-22.51666,12.124356,-20.78461,-43.30127,12.124356,-17.320508,17.320508,34.641016,-29.444864,10.392305,A
29.444864,10.392305,38.105118,36.373067,-38.105118,3.464102,-29.444864,8.660254,-31.176915,-55.425626,10.392305,-22.51666,5.196152,32.908965,-41.569219,6.928203,W
34.641016,12.124356,32.908965,31.176915,-46.765372,17.320508,-20.78461,13.856406,-13.856406,-38.105118,15.588457,-17.320508,19.052559,32.908965,-31.176915,10.392305,P
25.980762,5.196152,29.444864,41.569219,-32.908965,15.588457,-29.444864,5.196152,-27.712813,-43.30127,-3.464102,-19.052559,6.928203,13.856406,-34.641016,6.928203,M
46.765372,13.856406,34.641016,38.105118,-41.569219,-13.856406,-20.78461,10.392305,-22.51666,-45.033321,13.856406,-20.78461,15.588457,45.033321,-36.373067,8.660254,U
29.444864,3.464102,17.320508,34.641016,-25.980762,8.660254,-17.320508,5.196152,-5.196152,-24.248711,5.196152,-6.928203,13.856406,24.248711,-36.373067,3.464102,E
38.105118,-13.856406,36.373067,34.641016,-34.641016,-17.320508,-15.588457,6.928203,-12.124356,-41.569219,10.392305,-41.569219,15.588457,32.908965,-32.908965,3.464102,N
31.176915,12.124356,29.444864,41.569219,-46.765372,6.928203,-25.980762,12.124356,-15.588457,-58.889727,19.052559,-19.052559,5.196152,36.373067,-41.569219,5.196152,V
34.641016,15.588457,22.51666,27.712813,-46.765372,13.856406,-25.980762,12.124356,-20.78461,-51.961524,12.124356,-19.052559,10.392305,32.908965,-34.641016,6.928203,P
39.837169,25.980762,22.51666,27.712813,-51.961524,29.444864,-32.908965,12.124356,-29.444864,-51.961524,3.464102,-15.588457,25.980762,43.30127,-39.837169,6.928203,P
38.105118,20.78461,25.980762,32.908965,-53.693575,13.856406,-24.248711,12.124356,-17.320508,-65.817931,17.320508,-20.78461,12.124356,39.837169,-36.373067,5.196152,V
32.908965,6.928203,29.444864,45.033321,-39.837169,8.660254,-25.980762,6.928203,-12.124356,-34.641016,0,-13.856406,19.052559,38.105118,-48.497423,5.196152,G
29.444864,-3.464102,27.712813,41.569219,-36.373067,12.124356,-27.712813,8.660254,-15.588457,-34.641016,-10.392305,-25.980762,22.51666,34.641016,-53.693575,1.732051,J
19.052559,12.124356,25.980762,36.373067,-34.641016,20.78461,-20.78461,6.928203,-10.392305,-29.444864,-1.732051,-8.660254,22.51666,29.444864,-36.373067,3.464102,A
46.765372,1.732051,34.641016,39.837169,-58.889727,6.928203,-24.248711,13.856406,-25.980762,-62.353829,12.124356,-46.765372,6.928203,24.248711,-20.78461,12.124356,M
17.320508,3.464102,13.856406,20.78461,-20.78461,15.588457,-27.712813,3.464102,-20.78461,-32.908965,5.196152,-8.660254,10.392305,29.444864,-41.569219,1.732051,T
39.837169,6.928203,29.444864,36.373067,-39.837169,8.660254,-22.51666,10.392305,-13.856406,-38.105118,5.196152,-17.320508,15.588457,29.444864,-39.837169,6.928203,Q
31.176915,17.320508,17.320508,34.641016,-46.765372,36.373067,-36.373067,10.392305,-25.980762,-43.30127,1.732051,-12.124356,20.78461,34.641016,-41.569219,6.928203,F
24.248711,24.248711,15.588457,31.176915,-51.961524,20.78461,-17.320508,13.856406,-5.196152,-41.569219,13.856406,-8.660254,17.320508,43.30127,-32.908965,6.928203,I
38.105118,10.392305,32.908965,43.30127,-51.961524,-1.732051,-24.248711,13.856406,-22.51666,-62.353829,19.052559,-31.176915,12.124356,38.105118,-36.373067,8.660254,U
36.373067,-8.660254,29.444864,41.569219,-38.105118,10.392305,-27.712813,13.856406,-15.588457,-38.105118,-3.464102,-32.908965,20.78461,31.176915,-53.693575,1.732051,J
27.712813,10.392305,17.320508,32.908965,-27.712813,15.588457,-29.444864,5.196152,-20.78461,-36.373067,0,-5.196152,13.856406,25.980762,-43.30127,3.464102,S
41.569219,15.588457,25.980762,41.569219,-60.621778,12.124356,-20.78461,13.856406,-12.124356,-50.229473,13.856406,-25.980762,13.856406,36.373067,-25.980762,10.392305,L
32.908965,13.856406,20.78461,29.444864,-46.765372,31.176915,-24.248711,15.588457,-10.392305,-36.373067,8.660254,-15.588457,22.51666,36.373067,-39.837169,3.464102,J
53.693575,29.444864,31.176915,36.373067,-58.889727,19.052559,-24.248711,13.856406,-19.052559,-45.033321,13.856406,-10.392305,20.78461,39.837169,-27.712813,13.856406,S
17.320508,6.928203,34.641016,38.105118,-36.373067,3.464102,-15.588457,6.928203,-3.464102,-41.569219,19.052559,-13.856406,15.588457,41.569219,-39.837169,3.464102,V
39.837169,13.856406,20.78461,45.033321,-53.693575,3.464102,-17.320508,13.856406,-3.464102,-46.765372,17.320508,-19.052559,10.392305,41.569219,-34.641016,6.928203,C
39.837169,6.928203,24.248711,38.105118,-43.30127,3.464102,-20.78461,10.392305,-13.856406,-43.30127,10.392305,-22.51666,13.856406,34.641016,-34.641016,6.928203,O
46.765372,13.856406,34.641016,45.033321,-53.693575,10.392305,-17.320508,13.856406,-5.196152,-45.033321,20.78461,-17.320508,17.320508,34.641016,-29.444864,10.392305,Q
45.033321,32.908965,17.320508,32.908965,-48.497423,20.78461,-36.373067,12.124356,-43.30127,-64.08588,6.928203,-12.124356,3.464102,31.176915,-32.908965,10.392305,Z
32.908965,12.124356,20.78461,41.569219,-34.641016,-10.392305,-15.588457,6.928203,-1.732051,-29.444864,5.196152,-5.196152,6.928203,43.30127,-46.765372,3.464102,E
34.641016,-3.464102,27.712813,43.30127,-29.444864,-5.196152,-22.51666,6.928203,-10.392305,-31.176915,5.196152,-17.320508,13.856406,34.641016,-50.229473,3.464102,C
41.569219,17.320508,27.712813,38.105118,-51.961524,17.320508,-27.712813,13.856406,-27.712813,-51.961524,15.588457,-20.78461,15.588457,29.444864,-25.980762,13.856406,A
31.176915,5.196152,27.712813,39.837169,-43.30127,-3.464102,-17.320508,10.392305,-8.660254,-48.497423,17.320508,-24.248711,10.392305,38.105118,-36.373067,5.196152,U
39.837169,17.320508,27.712813,38.105118,-58.889727,34.641016,-34.641016,13.856406,-31.176915,-51.961524,8.660254,-27.712813,39.837169,38.105118,-31.176915,10.392305,N
