-0.385Source_10-0.376Source_13-0.372Source_5-0.343Source_14+0.314Source_2...,0.771Source_3-0.587Source_1-0.125Source_10-0.115Source_11-0.102Source_2...,'0.818Source_2+0.414Source_10+0.246Source_3-0.144Source_11+0.13 Source_4...',-0.552Source_1+0.463Source_12-0.438Source_11-0.431Source_3+0.168Source_0...,0.789Source_11+0.459Source_12+0.311Source_4-0.149Source_1+0.138Source_0...,0.814Source_4-0.447Source_7-0.282Source_12-0.14Source_10-0.132Source_11...,0.855Source_7+0.316Source_4-0.315Source_12-0.229Source_10+0.063Source_8...,0.555Source_6-0.508Source_12+0.394Source_10+0.268Source_0-0.214Source_1...,0.771Source_6-0.349Source_10-0.225Source_0+0.225Source_12+0.199Source_15...,0.934Source_15+0.227Source_0-0.179Source_6-0.129Source_8-0.103Source_10...,'0.689Source_8+0.67 Source_0-0.131Source_9-0.114Source_10+0.093Source_13...',0.727Source_9+0.536Source_8-0.375Source_0+0.125Source_15+0.106Source_11...,'-0.558Source_14-0.441Source_9-0.404Source_13+0.32 Source_8+0.277Source_10...','0.697Source_14-0.668Source_13-0.164Source_5+0.13 Source_10+0.086Source_4...',-0.876Source_5+0.389Source_13+0.176Source_14-0.145Source_9-0.126Source_0...,'-0.43Source_10+0.42 Source_2-0.401Source_1-0.33Source_3-0.261Source_9...',class
0.143972,0.502431,-0.677952,0.215725,-2.441587,0.995833,-0.839227,-0.65308,-0.426197,1.203597,-0.173893,-1.029484,-0.793462,0.425012,1.130033,0.978303,A
1.018071,-0.952181,-0.140756,0.656043,0.308701,-0.395502,0.986281,-0.264099,0.330432,-0.173179,-0.988927,0.044049,-0.048311,-0.176486,-0.385462,-0.498525,G
-0.556366,-0.261477,0.195517,-1.116598,0.347781,0.914345,0.10226,-1.946585,1.39477,-0.148985,-0.338435,-1.458028,2.434167,1.36585,-0.291134,0.434909,V
0.04501,0.845778,-0.546111,-0.88651,0.054628,-1.183703,-0.576666,-0.199341,-0.558855,-0.278482,0.656735,-0.82321,1.030887,0.097047,0.034604,-1.355368,X
1.091779,-0.464748,-0.922828,1.122299,-1.280531,0.045607,0.378004,-0.139942,0.616208,0.29555,0.193969,-1.180143,-0.946305,0.548488,2.645374,-1.139661,A
-0.129779,0.315082,-1.004091,-0.941347,-0.538332,-0.815732,0.229605,0.013734,-1.229862,0.012665,0.226715,0.067497,-1.381369,-1.889045,-0.682985,1.165581,Z
0.492418,-0.589846,-1.366371,0.921485,0.041707,-0.735327,0.894172,0.337776,0.091868,0.719132,-1.913739,-0.594007,1.586268,1.713219,-1.729065,0.872,S
-0.79007,0.159027,1.650733,-0.532202,-1.271957,-0.293631,-1.166249,-0.288699,-0.12453,-2.148585,0.666667,-1.669037,-0.009829,-1.749046,1.155891,1.954038,M
-1.284432,0.380317,0.058017,-1.516403,-0.357174,-1.296455,-0.513632,-0.443459,-0.742642,1.059412,-0.150472,1.225564,0.722269,-0.343818,-1.861885,-1.29535,Z
0.315919,-0.885297,0.034943,0.486305,1.297222,1.58384,-0.83706,0.660086,1.578213,-0.880744,2.426761,-0.333263,-1.463447,-0.156308,-1.558844,0.031015,M
-3.155182,1.567542,1.644351,0.117489,1.229772,-0.02801,0.570825,-2.19038,0.425858,-0.78712,0.911624,-1.598454,0.742687,3.023304,2.063773,2.920446,W
-2.16173,0.423879,0.354568,-1.803081,0.815129,-0.094014,-0.62898,0.35394,-0.361724,2.003735,-0.450105,0.84224,0.512055,0.295338,1.174025,0.067778,T
1.126426,-0.890284,-0.248132,1.249103,0.501402,-2.837172,0.499125,-0.030176,-0.670133,0.837095,-0.711426,1.500655,-0.91044,0.45733,-1.721278,-0.430642,E
-1.000082,0.232622,0.401128,0.160216,-0.280999,0.654005,-0.547877,-0.62496,0.024266,0.590761,0.005715,0.062615,-0.222218,0.525693,0.411821,-3.27313,I
-0.557214,-0.373156,0.497097,-0.577145,1.284069,-1.330252,0.674069,-0.47357,1.86975,0.288037,1.055142,0.649575,-0.644125,-0.363959,0.125884,-0.09199,H
-0.051146,-0.314744,0.984671,0.230572,1.176622,0.507767,-1.077431,-0.812446,-0.180974,0.414055,0.243153,0.203497,0.253811,-0.043119,-1.47259,-0.139282,U
0.086693,-0.091859,-0.863564,0.350245,0.024759,-0.224374,1.057969,-0.949975,0.459309,0.141582,1.184869,-0.461351,-0.279065,0.823258,0.140625,0.086654,X
0.808161,-0.221392,0.570858,0.662052,1.410511,0.898812,1.906874,0.159185,-0.359007,-0.084728,-0.158268,0.004703,0.398251,-0.069818,1.741755,0.01143,V
0.03801,-1.219898,1.77209,0.097488,-0.23835,-0.491972,1.163237,-0.776924,1.622732,-0.206307,1.155624,-1.443833,1.503838,0.308567,0.238236,0.641601,W
0.674095,0.255458,0.06877,-1.318722,-1.026462,0.139116,-0.60911,-0.853624,-0.432706,-1.558972,-0.717974,-0.181812,0.526754,-0.51462,0.733006,0.011994,D
-0.959752,1.55582,-0.246659,-0.297785,0.241867,-0.507197,-1.087099,0.58099,-0.691967,-1.257297,0.204099,0.214233,0.005554,-0.570051,1.498045,-0.940238,R
1.166001,-0.106638,-0.777319,-0.730047,-0.332825,-0.039236,0.563336,-0.413728,-1.230913,-0.078638,-0.215515,-0.657727,0.465567,-0.228464,0.087285,0.505276,S
-1.74075,-0.356677,-0.840262,-1.55843,0.120875,-0.448209,0.953428,-0.955169,0.263911,0.250307,-0.12683,0.227639,0.493578,0.9055,1.035004,0.584395,F
-0.845779,-0.985211,-0.154033,-0.716417,-0.874945,-1.537986,-0.404942,2.209722,0.341546,0.063002,0.346366,-1.735713,0.120694,2.17023,-0.306816,-0.037991,N
-0.086459,1.021415,-0.332841,-0.033913,-2.428342,1.209151,-0.181636,-0.196433,-2.524782,-0.390064,0.514722,-1.415759,-1.084282,-1.879922,-0.294414,-0.973625,Z
-0.435907,-0.128635,-0.777012,-1.507946,-0.158208,-1.502025,-0.574487,-0.332821,-3.32527,-0.042342,0.835052,-0.161926,0.370298,-1.533985,-2.055688,-1.274393,Z
-0.395189,-0.587057,1.010519,0.310884,-1.173974,0.985675,0.104034,-1.332287,1.07911,2.379679,0.873476,0.67142,-0.268524,0.688982,-1.474125,-2.7867,I
-3.241278,0.393855,-1.026765,-0.389819,-1.390631,1.192454,3.057172,0.512032,-0.474155,0.071108,0.692808,0.950134,-0.090541,-0.927109,0.518719,-0.351254,J
0.333877,0.816943,-0.69661,0.504011,0.161874,0.588032,0.983077,1.116317,-0.062332,0.092045,-1.013209,-0.861808,-0.122213,0.546116,0.01725,-1.046567,Q
0.448427,-0.690837,0.8715,-1.246674,-0.507581,1.839453,0.659695,1.85269,-1.35719,0.627155,1.147801,1.631887,0.086913,0.369559,0.299214,1.114146,F
-0.062674,-1.399097,0.017016,-1.902817,-1.594466,1.351672,-0.850384,-0.818909,0.014578,-0.773625,-2.617907,-0.564514,-2.450194,1.739709,-1.39653,-1.541335,J
0.570996,0.856269,-1.737446,0.096891,-0.938582,0.155134,1.290287,1.417477,1.412031,-0.158568,1.572319,0.686647,-0.263124,0.166027,-0.560195,-0.130056,R
-0.031895,-0.538925,-0.474307,-1.585312,0.101376,-0.336927,0.13591,0.414238,-0.595579,0.547098,0.504676,0.140481,-0.066714,-0.069941,-0.830221,-0.096753,S
0.152019,-0.029215,0.076699,-0.051758,0.20489,-0.28722,-0.678505,-0.175583,0.231049,-0.716322,-0.004178,0.241006,0.304859,0.146188,-0.15354,-0.567631,H
0.002229,0.273209,-0.051295,-0.291136,-0.3893,-0.637045,-0.498607,0.97829,1.777466,-0.319325,-0.165513,-1.158438,1.21027,-0.284593,-0.401949,0.054588,B
-1.334627,-0.166524,-1.345355,-0.575931,-0.381046,-0.745657,1.30151,-2.210352,0.944971,-1.409292,-1.287291,-0.281225,-0.733714,-0.552506,-0.199239,0.15159,Q
0.852891,-0.241816,-1.369708,0.21592,-1.261387,0.68548,-0.49727,-0.431594,1.360573,0.81096,-0.868688,-1.130514,-0.815038,0.30696,1.944258,-1.300857,A
0.749521,0.501884,0.875646,0.954273,1.320428,1.301457,1.371426,-0.729733,0.055391,1.452523,-0.34963,-0.37442,0.511187,0.408232,1.076429,-0.002302,Y
0.155645,-1.409599,-0.455388,0.387381,-0.493372,1.004411,0.424471,0.29666,-0.28828,-0.434184,1.375158,1.680054,0.772567,0.396861,-1.298624,-0.549989,P
0.345163,2.009881,2.629602,-0.512719,0.995541,-0.561067,0.020472,-1.697933,0.33955,0.346129,-0.472079,0.293866,1.586966,1.17512,-0.976052,-1.08637,T
-0.194435,-0.348768,1.064419,1.227165,0.247412,-0.43691,0.21078,-0.125291,0.944288,-0.357707,-1.871961,-1.139314,1.011334,0.835104,0.348971,-0.093287,C
0.223179,-0.454468,-0.341644,1.211465,-0.068631,2.280582,-0.293683,0.237112,0.418909,-1.68855,0.491952,1.825439,-1.586895,3.163805,-0.364287,1.144511,H
0.823481,-1.267958,0.164416,0.54041,0.258451,-0.486592,0.764118,0.025791,-0.468364,-0.39648,-1.02912,0.048626,-0.636892,-0.273321,-1.045232,-0.773907,G
0.590859,-0.888517,1.66348,0.128136,-0.359636,-0.517852,-0.383694,0.724741,-0.108658,0.164738,1.674909,-0.135909,-0.266192,0.700159,-1.121355,0.382184,N
-0.107843,2.013575,-2.191319,-0.570751,0.055508,-0.658136,0.940589,0.192757,0.12734,1.055827,-0.690167,0.474325,1.574059,-0.233228,-0.767269,0.200409,Z
-2.203351,0.270782,1.415813,-0.167614,-1.253563,-0.294746,0.174743,2.424932,-0.52767,1.004581,1.22442,-3.145183,1.468297,-0.184211,-1.50486,-1.610458,P
1.508985,-0.614105,-0.801,-1.476254,0.265882,-1.327191,0.516848,-0.19828,-0.984862,-0.195914,0.08333,-0.482815,0.0247,-0.486496,0.116135,-0.016843,Z
0.323796,0.098108,-1.233328,1.147672,1.216261,-2.597865,0.980358,-0.240447,-0.502666,-0.738487,-1.362554,0.699585,-0.569468,0.321186,0.418561,-1.094041,E
1.486591,0.165808,-0.191063,-0.411895,-0.466199,0.138141,0.492044,-0.693611,0.556667,-0.974594,-0.152166,0.468138,-0.171672,-1.206921,0.851032,-0.064549,R
0.996257,-0.361669,0.438442,-0.923041,0.417612,-0.957254,0.458922,-0.312648,-0.329086,-0.458898,-1.135146,-0.040237,0.173197,-0.622919,0.104201,0.196281,E
0.854831,-0.278361,0.128869,-0.293697,-0.702729,-0.2665,0.809476,-0.643193,-0.990265,-0.749528,-0.889811,-0.407249,0.227493,-1.456613,0.122204,0.046268,E
-2.884018,1.780717,0.348363,1.724671,0.034322,-0.240218,1.390505,1.556826,-1.730425,0.561514,-1.21128,-1.379781,0.063731,-0.519308,-1.150488,-0.682978,Q
-1.916188,-0.746246,-0.281652,-2.274809,-0.348077,-0.427897,1.091255,-0.060517,-0.422089,1.506352,1.651478,1.240627,-1.00427,1.340485,-0.365636,0.916927,T
-1.52283,-0.65512,-1.041143,-1.708092,-0.211657,-0.631971,1.338574,-0.698021,0.434427,1.053087,0.339199,0.176725,0.415156,1.390582,0.352158,0.79612,F
-0.585636,-0.169998,-0.03218,-0.114949,-0.361779,0.894747,-2.317853,0.157638,0.566992,-0.059773,-0.268912,2.33345,1.486788,0.56267,-0.625023,0.394355,D
1.012235,0.041281,-0.300871,-1.380275,-0.486756,0.855993,-0.329315,-0.003783,0.040237,-1.164814,-2.412559,-1.207275,-2.128053,1.449923,0.316117,-1.908121,J
-0.537654,0.306614,0.92377,-0.905376,-1.441736,0.115201,-0.614447,3.354929,-1.445398,0.098941,0.216777,-0.940175,0.878751,2.581669,-1.55809,-0.354995,Y
-0.178312,-0.190871,-0.387069,-0.701126,0.114133,-0.422078,0.249613,0.88884,0.066309,1.118075,-0.250163,0.333234,-0.188812,0.027495,-0.04882,-0.217245,S
0.131651,-0.8924,0.029447,0.200144,-1.067093,-0.048644,-1.169818,-0.649267,-0.845855,-0.24033,1.533137,0.700622,0.332028,0.491226,-1.975201,0.138732,O
-0.398774,1.15346,1.878315,0.446154,-0.10662,0.035974,-0.106202,0.955982,1.483183,-1.36518,-0.872642,0.508804,0.558111,-0.492855,-0.096441,0.287831,O
0.808734,-0.498144,-0.838458,-1.417546,-0.211611,-1.917812,0.532412,-1.214872,-1.256526,0.63704,1.036914,0.182316,0.897287,-0.911405,-2.298132,-0.733838,Z
-2.457092,-0.920834,-1.035168,-1.560384,-0.458394,-1.34018,0.809337,-0.325344,1.314742,0.705367,0.607673,-0.530931,0.164544,0.933323,-0.494213,1.255058,D
0.499173,-0.993336,0.695606,-1.379304,-0.249247,0.004745,0.140912,-0.47263,-0.163198,0.593541,-1.019092,0.085123,-0.374496,-1.364137,0.448747,-1.949224,I
0.840162,-0.529452,1.332936,-1.281283,-2.260505,0.624561,-0.762635,-0.311722,-1.060079,-1.155225,1.080924,-0.761163,0.158399,0.370846,0.830202,1.540217,N
-0.03982,-0.065714,0.461374,0.447198,-0.120187,1.564904,-0.709991,0.508937,1.448383,-1.877186,-0.707327,1.718812,-0.66668,2.40022,-0.238976,-0.619225,H
0.17337,-0.532179,0.919185,0.494108,2.347742,0.150962,-1.484513,-0.439349,-0.361084,0.084332,-1.431204,0.943994,-0.290681,-0.510628,-0.493282,1.590315,U
0.300193,-0.79419,0.206244,0.57032,-0.122946,-0.555889,0.642057,0.675294,1.393572,-0.010587,-0.44101,-1.617937,-0.13901,0.898165,-0.549362,-0.481605,C
-2.582772,-1.453636,0.193299,-1.431796,0.341653,-2.944531,-1.357848,2.36244,-0.086549,0.314271,1.165491,-0.737888,-0.616269,1.925052,-0.291165,0.264657,U
-3.407544,-1.420137,-0.367441,0.644612,0.81489,-0.063527,1.782254,-1.090896,0.952142,-0.172254,-0.422258,0.209037,-0.227051,0.775182,0.155496,0.251679,O
1.087797,-0.536705,-0.203845,1.06855,-0.406675,-2.321065,0.976268,1.290921,-0.089372,1.195774,-1.870685,-0.110396,0.19363,1.374909,-0.384801,0.484791,E
-0.501818,0.697525,0.696256,-1.357861,-0.13401,-0.645147,-1.001647,-0.430707,0.887087,-1.732756,1.083414,-1.379762,-0.827488,-1.073509,1.333176,0.748215,M
1.839179,2.510894,1.323156,0.306581,1.120051,0.262728,-0.027181,-2.388502,-0.455496,0.9091,0.548966,-1.488324,2.026905,0.556589,-0.844927,1.25307,Y
0.595526,-1.411842,1.265997,1.045793,-0.24074,-0.182712,0.741962,-0.341522,-1.016577,-0.45795,-1.234689,0.873021,-0.811262,-0.020373,-2.423329,-0.296812,C
-0.420866,-1.726191,-1.219009,-0.914956,-0.192607,-0.177202,0.693101,0.390208,0.369248,1.121175,0.489439,-0.646801,1.352608,1.56316,0.241301,0.49382,Y
2.026754,-0.229536,-0.767356,-1.711473,0.302529,-0.556466,0.202869,0.134375,-1.009164,0.12879,0.453262,-0.158274,0.68765,-1.147239,-0.047579,0.523646,Z
0.833186,-1.043606,0.576994,-1.868196,0.118942,0.204498,0.234242,0.189361,0.882625,0.088454,-1.185927,0.236198,-1.469084,-0.302206,0.364597,-1.6221,J
0.81748,0.071594,-0.769518,-0.802086,-0.123777,0.134145,1.279321,-0.297105,0.734128,-0.568208,-0.005582,0.059939,0.699798,-0.901912,0.28266,-0.660677,B
0.854297,0.239385,0.163783,1.027412,1.074101,-1.250279,0.549188,-0.413852,-1.349434,-1.775545,-1.426358,0.267953,-1.032205,0.464786,-0.240516,-0.629072,C
0.29281,1.660462,-1.633031,0.184509,-0.478797,-0.701002,0.100614,-0.88048,-0.898441,1.283604,0.981757,0.307351,0.975464,0.986444,-1.990651,0.559964,S
0.493068,0.223092,-0.290858,-0.243883,1.15109,1.146852,1.33962,2.403962,-1.413391,0.286431,1.960914,2.766499,-0.8213,-0.555105,2.134884,-0.426901,F
-1.942307,-1.606869,0.198779,0.290061,0.233878,-0.788316,1.714281,-0.91676,1.078609,-0.643604,-0.043985,0.042385,0.200029,0.853372,-0.7183,-0.533334,O
-1.415525,-0.799327,-0.003213,-1.601101,-0.581608,-0.357808,1.545144,0.128562,0.657353,2.276996,1.203554,0.800985,-0.026241,1.548131,-0.603742,-0.006533,T
0.644394,-1.419565,-0.512808,2.083549,0.493196,-0.290296,0.913129,-0.280853,0.548291,-0.649704,0.108691,-0.24902,-0.613271,-0.659163,0.937628,-1.733593,K
0.233923,-0.415204,0.57475,1.454306,-0.563078,-1.897567,1.691871,0.51242,0.415401,0.498462,-1.286075,-0.681523,1.00542,0.567781,-0.984477,-0.463525,E
-2.209277,0.392585,-0.940535,-0.523925,-1.189229,0.701019,1.340277,-1.856554,1.018812,-0.022108,-0.021535,-0.199867,0.347481,-0.580762,-0.169104,0.792757,F
-1.206575,0.346863,1.488255,1.092144,0.490176,1.011661,0.895076,-0.241567,0.905119,1.832004,0.00376,0.566256,0.516524,-0.621289,1.155117,-0.627912,V
-0.378803,-0.305664,-0.838071,0.03625,-1.44486,0.881573,1.351269,-2.836913,1.030562,-1.115658,-1.883394,-1.475006,0.512701,-0.428778,0.091664,0.507309,Q
-1.606743,-0.888553,0.059285,-0.38702,1.539952,0.444861,0.127702,-0.049034,-0.926912,2.117583,0.031615,-0.031709,1.299511,-0.166795,0.614723,0.612093,Y
0.614123,-1.909733,-0.053518,-1.090467,0.905394,-0.71993,0.896576,0.472612,-1.293692,0.405259,0.446777,-0.952696,1.948799,0.814861,0.966274,-0.052354,Y
0.248618,-0.15456,-0.166461,0.063694,0.267995,0.080319,-0.704863,-0.370081,0.053702,-0.83202,0.246332,0.57098,0.053189,0.664153,-0.525999,0.315789,O
0.168975,-0.81014,0.339144,-0.688295,-0.04867,-0.400301,-0.379208,1.139874,-0.159051,-0.474462,1.498554,-1.331355,0.547836,0.911474,0.168422,-1.370712,N
0.457008,0.137344,-0.893038,-0.249469,-1.219096,-0.042755,-0.61162,-0.090233,1.662309,1.642439,0.437461,-2.02628,-1.573955,-0.213609,0.656096,0.316919,A
1.162817,-0.856072,0.74554,-1.285659,-0.241264,0.440734,0.678675,0.664303,-0.822851,0.23748,-0.014859,0.649865,-0.057741,-0.845508,0.387298,-0.488456,F
0.859008,1.241821,-0.783356,0.350657,-0.171386,-0.784299,0.298673,0.167714,0.314519,-0.195995,1.772373,0.710942,-0.437849,-0.645182,-0.813119,0.786452,R
-0.757439,5.013205,2.225132,-0.82377,0.951112,0.631384,-0.344714,-1.041589,-1.244426,1.344188,1.815103,0.018297,-0.600401,0.522953,0.231188,-1.644283,T
-0.135028,0.930082,0.586974,-0.816311,0.498681,-0.262239,-1.308793,-0.206883,0.380639,-0.823991,0.933791,-1.552989,-1.157394,-1.556895,1.193612,1.829097,M
0.224124,-0.071872,-0.816427,-0.664681,0.132556,0.280195,-1.029445,0.317529,-0.421727,-0.738722,0.683726,-0.066448,1.131394,0.005729,0.406974,-1.138113,D
1.780312,0.394955,-0.447056,0.342212,-1.172638,2.638648,1.340611,0.916396,-1.497556,-1.07673,0.46326,2.134641,0.735753,0.005547,1.473013,2.735594,P
-0.425175,0.955126,-1.295639,-1.276941,0.182386,-1.620863,-1.154684,-0.377078,-4.610784,-0.353961,0.904664,-0.464145,0.320498,-1.447705,-1.239983,0.339591,Z
-1.620016,-0.960948,-0.712214,-0.939272,0.01954,-0.127972,0.582153,-0.46419,0.51081,0.691013,-0.129152,-0.793907,1.026977,1.593315,0.734258,0.01859,Y
-0.297383,-0.558674,0.412481,-2.245573,0.640947,-0.812173,0.385755,1.032965,-0.860446,0.058158,0.796589,-0.23388,1.076996,0.402353,0.265661,-0.337346,T
-3.171288,1.652988,-1.286018,-2.056197,-0.142078,-0.71068,0.115794,-0.087465,2.208536,-1.240826,1.291466,0.703653,-0.966826,-0.929947,0.344238,0.41114,B
0.418105,-0.429959,-1.699597,0.694415,-1.20783,0.053457,-0.477947,0.08704,0.005661,0.467063,-0.377584,-2.108109,-0.72096,0.735809,2.665649,-0.953442,A
0.758853,0.277681,-1.585826,-0.495497,-0.481517,-0.290166,-0.091798,2.504117,0.498918,0.8704,-0.345486,0.134191,0.077277,2.447111,-1.264173,1.059676,A
-1.55752,-1.072183,1.094538,0.420065,1.453995,-0.588029,1.10298,0.851443,-0.084706,-0.248957,0.95262,-0.549213,-0.521524,-0.206685,1.65614,0.373966,W
-1.273817,0.776824,0.691217,0.721209,-1.417124,1.369783,0.392925,2.072501,-0.772047,0.562644,-0.451746,-1.094734,0.703542,-0.796639,0.059235,-2.053241,P
1.055127,-0.201982,-0.666383,-0.521357,1.676083,-0.241063,-0.838086,0.558352,1.058936,-0.380445,0.752409,-1.654378,-1.413134,-2.447331,1.024643,0.721176,M
1.184129,-0.427776,0.044145,0.348168,-0.371148,-2.482074,0.415028,2.175825,0.553249,0.264481,0.399063,0.458763,-1.349017,3.10726,-1.513294,1.220885,U
-0.897879,0.747658,-1.18223,-0.183395,0.894621,-0.81897,-0.205175,-0.354969,-1.108032,-1.212463,0.106537,-0.611758,0.68374,-0.851531,0.130048,-1.583291,E
0.09762,-0.964401,0.037824,1.144196,0.469624,1.138708,-0.724794,0.048023,1.0457,-2.264542,1.265657,0.457776,-0.697641,2.204885,-0.638401,0.153706,N
1.615914,1.190763,1.50935,0.851947,1.252205,0.95184,0.685358,-0.113578,-0.741123,1.575101,0.358587,0.224805,-0.294427,-0.097291,-0.03894,1.488376,V
-0.184424,-1.321411,0.393365,-0.329519,-0.133191,0.913783,0.738887,0.706865,-0.243062,0.842679,1.260478,0.118883,1.413735,-1.274447,-0.662629,-0.330473,P
-1.642613,-1.727163,-0.377114,-1.860246,-1.750972,0.489525,1.84865,-0.247676,0.342516,-0.17842,0.41175,-0.018434,0.582942,1.168852,-0.45077,0.624907,P
-1.404228,0.060853,0.25773,-0.333065,0.851137,1.105355,1.70836,-1.736701,0.771174,0.467649,1.199771,-0.010563,1.677066,0.586206,-0.900535,0.867195,V
0.407003,-1.020855,0.063154,0.814486,0.111662,-0.194686,0.598371,-0.874046,-0.708309,-1.232512,-2.253518,-0.130782,-0.234629,0.108889,-0.170015,0.471186,G
0.96812,-1.080512,-0.597828,-1.25596,-0.104856,1.448477,-0.907342,-0.359445,0.340237,-0.379556,-2.196059,-0.897337,-3.227829,1.540176,-1.86596,-0.564281,J
1.263623,0.488955,-0.7669,-0.022335,-1.287059,0.354466,-0.206551,-0.576131,1.133658,1.315215,-0.36548,-1.472827,-1.210272,0.232611,1.015558,-0.236352,A
-1.060501,0.359509,-0.063316,0.017674,1.353657,1.67637,-2.076458,1.196949,3.029251,-0.649678,1.297066,0.447914,-1.574039,-0.917581,-1.110939,0.170517,M
0.653932,-0.509674,0.535438,-2.103261,0.832232,0.548801,0.852381,0.56371,-0.422074,-0.375068,0.952079,1.269879,1.089649,0.522852,1.324879,-0.087982,T
-1.133074,-0.19775,-1.262177,0.251063,0.370293,0.673443,0.238977,0.900449,-0.689294,-0.290376,-1.154543,-1.231205,-0.037037,0.063356,-0.725071,-1.039877,Q
0.375115,-0.501325,0.579661,-1.535126,-1.002629,1.014056,0.622491,-0.062173,-0.821097,-0.356745,-0.44684,0.640707,-0.035536,-0.89425,0.655285,1.036034,F
-0.161133,0.786397,1.151651,-0.606349,-1.213353,-0.102039,-0.743344,-0.629034,1.058262,2.889806,-0.599604,0.588888,0.742042,-0.010434,-1.133009,-1.677774,I
-0.269544,-0.012778,2.444772,0.508845,0.645569,-0.745411,-1.183006,-0.460718,-0.717275,-0.026358,0.551312,-0.493087,-0.062352,0.522725,-0.796715,1.04417,U
0.026256,-0.318638,-0.479259,-0.801541,-0.322038,2.340591,-1.340604,0.892671,-1.933218,-0.159213,-1.303192,-1.701704,-4.147952,1.04019,-2.148727,-1.628319,J
2.192781,-0.367951,-0.871077,-1.344968,0.646291,-0.138303,0.456688,0.247493,-0.899241,0.302324,-0.249504,-0.477671,0.33497,0.316814,0.388362,1.552818,S
-0.680907,-0.102055,0.416334,1.252927,-0.455124,0.175186,-0.926255,-0.415918,1.177946,0.154674,0.278534,0.925476,0.235923,-1.516551,-0.649331,-0.067558,L
-2.233805,0.032413,-0.092512,-0.223856,-2.411636,1.922088,1.310569,0.562552,-2.095181,0.388205,1.436116,-0.824274,-0.914636,-1.977046,-0.634365,-3.289991,J
-0.664795,0.397196,-1.251211,0.59101,-1.541632,-0.335517,1.917354,2.095771,0.684449,0.300236,-0.539257,-0.095951,0.933867,-0.254573,-1.194333,0.208012,S
1.433872,2.157175,2.451222,1.006446,0.231657,0.683393,1.123211,-1.073311,0.622466,0.586651,-0.327715,-0.19651,0.577172,1.345254,0.267721,-0.020624,V
-0.206695,1.345272,0.417376,1.004802,0.588264,-0.737453,-1.161411,-0.814314,0.081218,1.051226,-0.523491,1.295561,-0.698825,0.179939,-1.360309,-0.226219,C
-0.00231,0.676792,-0.271104,-0.376508,0.660393,-0.247275,-0.855436,0.331654,0.615854,-0.169175,-0.214108,0.493806,-0.721125,1.174993,-1.270865,0.053522,O
-0.9595,2.977448,-0.533271,1.856079,0.023614,0.840828,0.326342,0.428474,-0.325412,0.147613,-1.175492,-0.776692,0.128248,0.513913,-0.293729,0.010875,Q
-0.927059,-0.271649,-1.288052,-2.902531,1.554287,-2.568322,0.36076,1.839602,1.350234,1.582418,2.017083,0.540236,-1.394365,0.082277,-0.31374,1.781543,Z
0.324979,-1.120477,-0.753331,1.093582,1.143176,-2.761763,0.30944,-0.230222,-0.033426,0.760915,-1.369293,1.191668,-0.428508,0.23987,-1.532204,-1.180877,E
0.162904,-0.516883,0.418448,0.609016,1.025529,-0.868646,-0.024389,0.10552,-2.364813,-1.834523,-1.240659,-0.262158,-0.680418,0.301878,-0.88468,-0.604045,C
-0.277652,1.54735,0.709121,-0.635408,0.03181,-0.328907,-1.634453,1.643194,0.149141,0.638844,-0.604364,-0.360572,0.020807,0.660429,0.509103,1.279565,A
-0.003755,0.756327,1.415751,0.742858,1.00121,-0.213099,-0.800493,-0.875632,0.18211,0.209745,0.170645,0.460456,0.025782,0.863082,-0.637932,-0.037941,U
0.115344,-0.682893,2.43578,-0.864462,-3.732334,0.951484,-0.356281,-1.182069,-1.5577,-2.315688,0.693872,-1.148962,0.957264,0.175454,0.417508,2.331781,N
0.022696,0.170238,0.900032,-0.785418,-1.150976,0.294216,-1.51121,-0.409292,0.286231,-1.121915,1.437154,-1.17632,-0.668501,-1.959635,0.427646,1.225885,M
-0.175479,0.851639,-0.326853,-0.550101,-0.725735,-0.618653,1.182077,1.556333,1.017578,-1.128246,-0.514242,0.835305,1.100707,0.84552,0.126907,0.017941,S
-1.338819,-0.578756,0.475285,-0.549854,-0.158186,-0.726227,-0.444986,0.670733,-0.479911,-1.251926,1.504021,-1.178563,0.538133,0.454862,0.437973,-1.426317,N
-0.202201,0.460184,-0.855035,0.215037,0.64224,-0.609378,0.320135,-0.644656,0.504911,-1.569237,-0.689063,0.160267,0.905395,-0.737376,0.565656,-1.595193,E
0.55372,-0.778882,-0.234031,-0.430652,-0.149663,1.322191,1.248022,1.033425,-0.216749,0.388439,0.126885,1.351726,1.156827,-0.174434,0.171255,-0.132137,P
0.753941,1.449385,0.066103,0.497956,1.76311,0.937091,0.567782,-0.755334,0.26802,0.893511,-0.495733,-1.849833,0.956996,0.219302,1.636642,-1.389104,Y
0.88718,-0.301215,0.088073,1.263441,-0.226116,-0.412943,0.17881,-1.780587,-0.297747,0.073065,0.43857,0.549956,-0.290547,-0.333089,-2.671543,0.065094,G
-0.121261,0.179729,-0.371803,-0.537318,-0.720079,-1.406146,0.614488,-0.112009,-1.50941,0.112633,-0.494159,-0.333764,-1.686221,-1.373931,-0.719967,1.157025,Z
0.22959,-0.357437,0.149261,-1.551224,-0.048826,0.035162,-0.030823,-0.549077,0.364628,0.992758,-1.456116,0.035948,-0.820304,-1.241451,0.246307,-1.433519,I
